reference,location,biome,site,Phenology / Leaf Form,Growth Form / Stature,Common Name,Species Name,max_root_depth,method,profile,P_mm,Seasonality,PET_mm,Topo Position,wt_range,wtd,Texture / Type,Hardpan Nature,depth_m,bedrock,bed_depth,human,latitude,longitude,altitude,authornotes,notes,root_depth
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,sparse tree cluster site,evergreen broad-leaf,understory shrub,Wild Lime,Zanthoxylum fagara,1.6,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam over claypan,argillic horizon (claypan),0.4,NA,NA,NA,27.6695,-98.1883,77,NA,location approximate; rooting depth from fig5,1.6
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,evergreen broad-leaf,understory shrub,Texas Guaiacum,Porlieria angustifolia,1.2,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,NA,location approximate; rooting depth from fig5,1.2
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,evergreen broad-leaf,small thorny shrub,"Desert Yaupon, Capul",Schaefferia cuneifolia,1.2,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,NA,location approximate; rooting depth from fig5,1.2
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,deciduous broad-leaf,small thorny shrub,Texas buckthorn,Ziziphus obtusifolia,2,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,NA,location approximate; rooting depth from fig5,2
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,evergreen broad-leaf,small thorny shrub,Desert Hackberry,Celtis pallida,1.6,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,NA,location approximate; rooting depth from fig5,1.6
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,deciduous broad-leaf,legume tree,honey mesquite,Prosopis glandulosa,2.4,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,"while P. glandulosa roots were abundant throughout the 200 cm sampling depth, those of Z. fagara were restricted to depths above 120 cm.",location approximate; rooting depth from fig5,2.4
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,dense tree grove site,evergreen broad-leaf,understory shrub,Wild Lime,Zanthoxylum fagara,1.4,1.5m corning and 2m trenches,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam soil 2m deep,NA,NA,NA,NA,NA,27.6667,-98.201,81,NA,location approximate; rooting depth from fig5,1.4
"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,grass patches,perennial,C4 grass,NA,NA,1.8,soil coring,yes,720,70% in Apr-Sept,1540,NA,NA,> 60,sandy loam over claypan,argillic horizon (claypan),0.4,NA,NA,NA,27.6712,-98.199,79,NA,location approximate; rooting depth from fig 4,1.8
Montoroi et al. 2016,"Khon Kaen, NE Tailand",tropical savanna / nonsoon,"PBK1, hill top",evergreen broad-leaf,tree,Dipterocarpus,Dipterocarpus forest,> 32,deep well boring,yes,1634,mostly May-Oct,NA,hill top,NA,20 (current),sand layer over claey layer over fractured bedrcok,NA,NA,densely fractured sand- and siltston,0.7,deforested farm land,16.3307,102.743,183,"The distribution of root biomass as a function of depth indicates a high amount of root biomass at a depth ranged from 20 m to 32 m; The current presence of a water table suggests that the roots of the past trees had to reach a watersaturated zone, probably deeper, to meet the water and nutrient requirements; It is widely accepted that the change in land use has led to a radical change in the hydrological balance within the NT, namely a rise in groundwater due to the increase in deep aquifer recharge, an evapotranspiration decrease of seasonal crops",dimorphic roots clearly shown under hill top; water table has risen after deforestation which has preserved the roots 60yrs after deforestation,32
Montoroi et al. 2016,"Khon Kaen, NE Tailand",tropical savanna / nonsoon,"PBk5, mid slope",evergreen broad-leaf,tree,Dipterocarpus,Dipterocarpus forest,26,deep well boring,yes,1634,mostly May-Oct,NA,mid slope,NA,13 (current),sand layer over claey layer over fractured bedrcok,NA,NA,densely fractured sand- and siltston,2.5,deforested farm land,16.333,102.7432,177,NA,NA,26
"Mooney et al., 1980","Pampa del Tamarugal, Atacama Desert, C. Chile",arid desert,NA,evergreen broad-leaf,legume tree,Tamarugo,Prosopis tamarugo,> 3.5,excavation,no,<1,NA,NA,center of basin,5.0-12.0,NA,NA,NA,NA,NA,NA,plantation,-20.542,-69.6584,980,"It is proposed that in its native habitat, where there is essentially no precipitation, establishment occurs during the rare flooding periods, with water coming as runoff from the Andes. These plants subsequently exist as phreatophytes tapping the relatively shallow ground water. The tree we observed had roots 3.5 cm in diameter penetrating straight down at a depth of over 31/2 m, which was as deep as we could reach in the excavation available. We were informed that the depth of the water table has increased in recent times, possibly because increased culture of tamarugo is lowering the water table. The tamarugo trees are centered at the lowest points in the basin. Both to the east and to the west, the higher parts of the basin, trees are not successful.",there is a dense rooting mat that may serve as storage at night; soil above and below are much drier; reverse flow from leaf to roots has been documented,3.5
"Moore et al., 2010",S. Texas,xeric shrubland,native vegetation,evergreen broad-leaf,shrub,honey mesquite,"Prosopis glandulosa, C4 grasses",2.25,soil corning,fitted curve,600,NA,NA,NA,NA,> 30,"deep to very deep, sandy loam, moderately permeable",NA,NA,NA,NA,NA,28.4519,-99.1841,148,Permanent groundwater tables are far below the root zone (30+ m) and do not contribute moisture to surface soils via capillary rise. This area is not subject to shallow saline groundwater.,exact plot locations not given; 95% root depth in deepest of 6 cores recorded here,2.25
"Mordelet et al., 1997",Côte d’Ivoire,W African humid savanna,under canopy,semi deciduous broad-leaf,small tree,NA,"Bridelia ferruginea, Crossopteryx febrifuga, Cussonia barteri",1,soil pit (0.2x0.2m),yes,1200,dry season Dec-Feb,NA,on the plateau with closed canopy,NA,NA,"sandy, gravel/stone frequent below 0.3cm",NA,NA,NA,NA,burned annually,6.2189,-5.0245,95,"Tree density increases along a catena from a herbaceous savanna underneath a plateau to a closed plateau forest at the top (Menaut & César 1979). The study was performed in the most widespread intermediate savanna, where the trees are clumped.",this study has monthlyl root profiles for 13 months,1
"Mordelet et al., 1997",Côte d’Ivoire,W African humid savanna,open savanna,semi deciduous broad-leaf,small tree,NA,"Bridelia ferruginea, Crossopteryx febrifuga, Cussonia barteri",1.2,soil pit (0.2x0.2m),yes,1200,dry season Dec-Feb,NA,"base of plateau, isolated trees",NA,NA,"sandy, gravel/stone frequent below 0.3cm",NA,NA,NA,NA,burned annually,6.2193,-5.0192,83,Tree and grass root distributions widely overlapped and both were mostly located in the top 20 cm of the soil. Grass root phytomass decreased with depth whereas woody root phytomass peaked at about 10 cm depth. No time partitioning was detected.,"same site as Le Roux, 1995, but with seasonal rooting profiles",1.2
"Mordelet et al., 1997",Côte d’Ivoire,W African humid savanna,under canopy,perennial,"tuft-grass, C4",NA,Hyparrhenia spp. and Andropogon spp.,0.75,soil pit (0.2x0.2m),yes,1200,dry season Dec-Feb,NA,on the plateau with closed canopy,NA,NA,"sandy, gravel/stone frequent below 0.3cm",NA,NA,NA,NA,burned annually,6.2189,-5.0245,95,NA,all max rooting depth extrapolated from the fig3,0.75
"Mordelet et al., 1997",Côte d’Ivoire,W African humid savanna,open savanna,perennial,"tuft-grass, C4",NA,Hyparrhenia spp. and Andropogon spp.,0.8,soil pit (0.2x0.2m),yes,1200,dry season Dec-Feb,NA,"base of plateau, isolated trees",NA,NA,"sandy, gravel/stone frequent below 0.3cm",NA,NA,NA,NA,burned annually,6.2193,-5.0192,83,NA,NA,0.8
"Moreno-Chacon & Lusk, 2004",S. C. Chile,subtropical moist forest,Valdivian rain forest in Parque Nacional Puyehue,evergreen broad-leaf,tree,"coihue, coigüe",Nothofagus dombeyi,0.8,soil coring,yes to 0.8m,3500,10% in summer months,NA,NA,NA,NA,"fertile, well drained, derived from recent volcanic ash",NA,NA,NA,NA,NA,-40.6518,-72.148,580,"fine root biomass of N. dombeyi declined significantly more steeply with depth than
that of its associates did, the average contribution of N. dombeyi to total fine root biomass decreasing from 29% in the uppermost 10 cm, to little more than 1% at 70–80 cm.","""Parque Nacional Puyehue"" helped put the site on a location more like old growth forest with clustered emergents over lower associates; study reported fine roots (<2mm) only",0.8
"Mulia & Dupraz, 2006","N. of Montpellier, France",subhumid Mediterranean,Ve´ze´nobres site,deciduous broad-leaf,tree,hybrid poplar,Populus euramericana cv. I214,3,soil coring to 3m,yes,1172,mostly in winter,NA,NA,3.0 - 4.0,3.5,"sandy alluvial fluvisol, 8% clay, 42% silt, 50% sand, gravel at 1.1–1.3 m and 2.5–2.9 m depth",NA,NA,NA,NA,plantation,44.0297,4.1661,138,"In both our plots, the alluvial water table was 3–4 m deep at the end of the summer, calling for exploring the tree root profiles to a depth of 3 m.",site moved to a nearby tree plantation at 138m elevation; dimorhic root profiles found; did not record the Restinclie`res site because it is the same site as Cardinael et al 2015 (walnut and wheat),3
"Mundell et al., 2007","near Roblin, Manitoba, CA",Priarie posholes,NA,deciduous broad-leaf,tree,trembling aspen,Populus tremuloides Michx,0.111,trench wall,no,475,NA,NA,NA,NA,NA,subxeric silty clay Orthic Gray Luvisolic soils,NA,NA,NA,NA,NA,51.2149,-101.3327,552,NA,"in nearest forest to lat-lon given; the site is amongst many water-filled potholes, appears pooly drained, but drainage was not mentioned.",0.111
"Mundell et al., 2007","near Roblin, Manitoba, CA",Priarie posholes,NA,deciduous broad-leaf,shrub,beaked hazel,Corylus cornuta Marsh,8.1000000000000003E-2,trench wall,no,475,NA,NA,NA,NA,NA,subxeric silty clay Orthic Gray Luvisolic soils,NA,NA,NA,NA,NA,51.2149,-101.3327,552,NA,NA,0.081
"Nardini et al., 2016","Trieste, NE Italy",temperate hardwood forest,Bac Cave,deciduous broad-leaf,tree,"mahaleb cherry, St Lucie cherry",Prunus mahaleb,13,cave soil,no,NA,NA,NA,NA,NA,NA,clay cave soil,NA,NA,limestone,NA,NA,45.63333333333333,13.866666666666667,400,The Bac Cave is 16mdeep and extends for about 130 m.  The base is covered by clay deposits where roots can be observed down to a depth of about 10–13m with respect to the soil surface above the cave,the other 2 species uptake water between surface rain and deep cave soil; exact depth cannot be assertained.,13
"Nepstad et al., 1994 (same site as Jipp et al., 1998)","Paragominas, Para, NE Brazil",tropical rainforest,"""degrated"" pasture site",evergreen broad-leaf,tree,NA,"Leguminosae, Sapotaceae, Lecythidaceae families",12,deep soil shaft,yes,1803,6,2400,S. facing gentle slope,NA,NA,deeply weathered clay soil,NA,NA,NA,NA,"not  ""well managed"" pasture, some trees",-2.927,-47.3588,130,"Roots were most abundant near the soil surface, as expected, but were found in deep shafts to depths of ~8 m in the managed pasture, ~12m in the degraded pasture, and~ 18m in the forest.","same site as Jipp (1998) which has no ""degraded pasture"" data; a site chosen with tree regrowth on pasture",12
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,alpine shrub,NA,Rhodiola coccinea,0.3,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,"Most typical in the alpine belt are low-grass and mixed grass alpine meadows. Alpine plants are characterised by shallow root systems (to a depth of 55 cm) influenced by soil water availability and a short growing period (Table 1 ). The branching of alpine plant roots
is abundant and roots are formed of the 3rd to 5th order.",location guessed by max elevation given and vegetation type on GoogleEarth,0.3
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,rhizomatous herb,NA,Carex melanantha,0.55000000000000004,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,NA,location guessed by max elevation given and vegetation type on GoogleEarth,0.55
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,rhizomatous herb,NA,Dracocephalum imberbe,0.38,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,NA,location guessed by max elevation given and vegetation type on GoogleEarth,0.38
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,rhizomatous herb,ice poppy,Papaver croceum,0.35,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,NA,location guessed by max elevation given and vegetation type on GoogleEarth,0.35
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,rhizomatous herb,NA,Leontopodium ochroleucum,0.23,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,NA,location guessed by max elevation given and vegetation type on GoogleEarth,0.23
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Alpine belt,perennial,grass,NA,Cobresia capilliformis,0.16,trench,no,NA,NA,NA,alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.0722,77.0651,3470,NA,location guessed by max elevation given and vegetation type on GoogleEarth,0.16
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Subalpine belt,evergreen needle-leaf,shrub to small tree,"Turkestan juniper, dwarf black juniper",Juniperus turkestanica,1.6,trench,no,NA,NA,NA,sub alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.1102,77.078,2540,"In the subalpine belt, high-grass and mixed grass meadows predominate. The predominance of rhizomatous types of below-ground organs with the roots spread close to the surface is more frequent in the alpine and subalpine belts.",location guessed by elevation range given and vegetation type on GoogleEarth,1.6
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Subalpine belt,perennial,forb,NA,Phlomis oreophila,0.55000000000000004,trench,no,NA,NA,NA,sub alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.1102,77.078,2540,NA,location guessed by elevation range given and vegetation type on GoogleEarth,0.55
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Subalpine belt,perennial,rhizomatous herb,NA,Alchemilla obtusa,0.37,trench,no,NA,NA,NA,sub alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.1102,77.078,2540,NA,location guessed by elevation range given and vegetation type on GoogleEarth,0.37
"Nesterova, 1996","Zailiisky Alatau Range, SE Kazakhstan",dry steppe,Subalpine belt,perennial,rhizomatous grass,"alpine meadow-grass, alpine bluegrass",Poa alpina,0.38,trench,no,NA,NA,NA,sub alpine slope,NA,NA,NA,NA,NA,NA,NA,NA,43.1102,77.078,2540,NA,location guessed by elevation range given and vegetation type on GoogleEarth,0.38
